product_id,name,channel_id,season,size,sku,units,stock_units,stockout,cost
SUSBYBGRMB,Olive sweatshirt,Helsinki,2024,XL,SUSBYBGRMB_XL,20,20,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2024,XXL,SUSBYBGRMB_XXL,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,XS,SUSBYBGRMB_XS,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,S,SUSBYBGRMB_S,18,18,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,M,SUSBYBGRMB_M,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,L,SUSBYBGRMB_L,27,27,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,XL,SUSBYBGRMB_XL,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Helsinki,2025,XXL,SUSBYBGRMB_XXL,15,23,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,S,SUSBYBGRMB_S,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,M,SUSBYBGRMB_M,21,66,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,L,SUSBYBGRMB_L,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,XL,SUSBYBGRMB_XL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2018,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,XS,SUSBYBGRMB_XS,6,7,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,S,SUSBYBGRMB_S,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,M,SUSBYBGRMB_M,14,14,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,L,SUSBYBGRMB_L,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,XL,SUSBYBGRMB_XL,17,17,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2019,XXL,SUSBYBGRMB_XXL,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,XS,SUSBYBGRMB_XS,3,5,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,M,SUSBYBGRMB_M,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,L,SUSBYBGRMB_L,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,XL,SUSBYBGRMB_XL,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2020,XXL,SUSBYBGRMB_XXL,10,21,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,S,SUSBYBGRMB_S,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,M,SUSBYBGRMB_M,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,L,SUSBYBGRMB_L,27,27,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,XL,SUSBYBGRMB_XL,12,14,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2021,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,XS,SUSBYBGRMB_XS,4,8,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,S,SUSBYBGRMB_S,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,M,SUSBYBGRMB_M,11,14,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,L,SUSBYBGRMB_L,23,23,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,XL,SUSBYBGRMB_XL,12,23,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2022,XXL,SUSBYBGRMB_XXL,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,XS,SUSBYBGRMB_XS,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,S,SUSBYBGRMB_S,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,M,SUSBYBGRMB_M,12,12,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,L,SUSBYBGRMB_L,15,15,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,XL,SUSBYBGRMB_XL,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2023,XXL,SUSBYBGRMB_XXL,7,14,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,XS,SUSBYBGRMB_XS,6,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,S,SUSBYBGRMB_S,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,M,SUSBYBGRMB_M,26,29,False,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,L,SUSBYBGRMB_L,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,XL,SUSBYBGRMB_XL,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2024,XXL,SUSBYBGRMB_XXL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,XS,SUSBYBGRMB_XS,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,S,SUSBYBGRMB_S,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,M,SUSBYBGRMB_M,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,L,SUSBYBGRMB_L,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,XL,SUSBYBGRMB_XL,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Paris,2025,XXL,SUSBYBGRMB_XXL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,XS,SUSBYBGRMB_XS,0,0,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,M,SUSBYBGRMB_M,13,24,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,L,SUSBYBGRMB_L,18,28,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,XL,SUSBYBGRMB_XL,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2018,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,XS,SUSBYBGRMB_XS,4,5,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,M,SUSBYBGRMB_M,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,L,SUSBYBGRMB_L,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,XL,SUSBYBGRMB_XL,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2019,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,XS,SUSBYBGRMB_XS,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,S,SUSBYBGRMB_S,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,M,SUSBYBGRMB_M,12,15,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,L,SUSBYBGRMB_L,11,11,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,XL,SUSBYBGRMB_XL,10,22,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2020,XXL,SUSBYBGRMB_XXL,0,0,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,XS,SUSBYBGRMB_XS,5,7,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,M,SUSBYBGRMB_M,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,L,SUSBYBGRMB_L,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,XL,SUSBYBGRMB_XL,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2021,XXL,SUSBYBGRMB_XXL,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,S,SUSBYBGRMB_S,6,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,M,SUSBYBGRMB_M,19,22,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,L,SUSBYBGRMB_L,19,28,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,XL,SUSBYBGRMB_XL,17,23,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2022,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,S,SUSBYBGRMB_S,6,11,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,M,SUSBYBGRMB_M,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,L,SUSBYBGRMB_L,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,XL,SUSBYBGRMB_XL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2023,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,XS,SUSBYBGRMB_XS,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,S,SUSBYBGRMB_S,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,M,SUSBYBGRMB_M,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,L,SUSBYBGRMB_L,15,15,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,XL,SUSBYBGRMB_XL,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2024,XXL,SUSBYBGRMB_XXL,6,11,False,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,XS,SUSBYBGRMB_XS,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,S,SUSBYBGRMB_S,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,M,SUSBYBGRMB_M,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,L,SUSBYBGRMB_L,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,XL,SUSBYBGRMB_XL,20,20,True,45.0
SUSBYBGRMB,Olive sweatshirt,Berlin,2025,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,S,SUSBYBGRMB_S,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,M,SUSBYBGRMB_M,17,17,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,L,SUSBYBGRMB_L,12,12,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,XL,SUSBYBGRMB_XL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2018,XXL,SUSBYBGRMB_XXL,7,8,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,XS,SUSBYBGRMB_XS,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,S,SUSBYBGRMB_S,12,18,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,M,SUSBYBGRMB_M,15,21,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,L,SUSBYBGRMB_L,25,25,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,XL,SUSBYBGRMB_XL,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2019,XXL,SUSBYBGRMB_XXL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,S,SUSBYBGRMB_S,9,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,M,SUSBYBGRMB_M,24,37,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,L,SUSBYBGRMB_L,23,28,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,XL,SUSBYBGRMB_XL,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2020,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,XS,SUSBYBGRMB_XS,6,8,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,S,SUSBYBGRMB_S,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,M,SUSBYBGRMB_M,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,L,SUSBYBGRMB_L,31,31,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,XL,SUSBYBGRMB_XL,11,11,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2021,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,XS,SUSBYBGRMB_XS,5,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,M,SUSBYBGRMB_M,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,L,SUSBYBGRMB_L,39,87,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,XL,SUSBYBGRMB_XL,18,32,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2022,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,XS,SUSBYBGRMB_XS,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,S,SUSBYBGRMB_S,16,16,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,M,SUSBYBGRMB_M,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,L,SUSBYBGRMB_L,14,14,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,XL,SUSBYBGRMB_XL,20,20,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2023,XXL,SUSBYBGRMB_XXL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,XS,SUSBYBGRMB_XS,11,11,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,S,SUSBYBGRMB_S,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,M,SUSBYBGRMB_M,25,34,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,L,SUSBYBGRMB_L,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,XL,SUSBYBGRMB_XL,12,12,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2024,XXL,SUSBYBGRMB_XXL,9,20,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,XS,SUSBYBGRMB_XS,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,S,SUSBYBGRMB_S,19,21,False,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,M,SUSBYBGRMB_M,21,21,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,L,SUSBYBGRMB_L,33,33,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,XL,SUSBYBGRMB_XL,13,13,True,45.0
SUSBYBGRMB,Olive sweatshirt,Madrid,2025,XXL,SUSBYBGRMB_XXL,13,14,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,S,SUSBYBGRMB_S,3,4,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,M,SUSBYBGRMB_M,3,5,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,L,SUSBYBGRMB_L,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,XL,SUSBYBGRMB_XL,10,11,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2018,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,XS,SUSBYBGRMB_XS,0,0,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,S,SUSBYBGRMB_S,6,8,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,M,SUSBYBGRMB_M,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,L,SUSBYBGRMB_L,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,XL,SUSBYBGRMB_XL,6,9,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2019,XXL,SUSBYBGRMB_XXL,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,XS,SUSBYBGRMB_XS,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,S,SUSBYBGRMB_S,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,M,SUSBYBGRMB_M,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,L,SUSBYBGRMB_L,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,XL,SUSBYBGRMB_XL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2020,XXL,SUSBYBGRMB_XXL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,XS,SUSBYBGRMB_XS,0,0,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,S,SUSBYBGRMB_S,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,M,SUSBYBGRMB_M,13,21,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,L,SUSBYBGRMB_L,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,XL,SUSBYBGRMB_XL,7,12,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2021,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,M,SUSBYBGRMB_M,7,18,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,L,SUSBYBGRMB_L,11,17,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,XL,SUSBYBGRMB_XL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2022,XXL,SUSBYBGRMB_XXL,3,4,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,S,SUSBYBGRMB_S,8,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,M,SUSBYBGRMB_M,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,L,SUSBYBGRMB_L,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,XL,SUSBYBGRMB_XL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2023,XXL,SUSBYBGRMB_XXL,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,S,SUSBYBGRMB_S,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,M,SUSBYBGRMB_M,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,L,SUSBYBGRMB_L,17,24,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,XL,SUSBYBGRMB_XL,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2024,XXL,SUSBYBGRMB_XXL,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,S,SUSBYBGRMB_S,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,M,SUSBYBGRMB_M,15,23,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,L,SUSBYBGRMB_L,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,XL,SUSBYBGRMB_XL,7,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Rome,2025,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,XS,SUSBYBGRMB_XS,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,S,SUSBYBGRMB_S,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,M,SUSBYBGRMB_M,16,17,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,L,SUSBYBGRMB_L,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,XL,SUSBYBGRMB_XL,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2018,XXL,SUSBYBGRMB_XXL,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,M,SUSBYBGRMB_M,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,L,SUSBYBGRMB_L,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,XL,SUSBYBGRMB_XL,15,26,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2019,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,S,SUSBYBGRMB_S,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,M,SUSBYBGRMB_M,21,25,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,L,SUSBYBGRMB_L,19,19,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,XL,SUSBYBGRMB_XL,9,9,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2020,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,XS,SUSBYBGRMB_XS,5,6,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,S,SUSBYBGRMB_S,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,M,SUSBYBGRMB_M,8,8,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,L,SUSBYBGRMB_L,11,11,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,XL,SUSBYBGRMB_XL,12,12,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2021,XXL,SUSBYBGRMB_XXL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,XS,SUSBYBGRMB_XS,5,9,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,S,SUSBYBGRMB_S,6,10,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,M,SUSBYBGRMB_M,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,L,SUSBYBGRMB_L,19,25,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,XL,SUSBYBGRMB_XL,6,8,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2022,XXL,SUSBYBGRMB_XXL,1,1,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,XS,SUSBYBGRMB_XS,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,S,SUSBYBGRMB_S,2,2,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,M,SUSBYBGRMB_M,16,20,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,L,SUSBYBGRMB_L,25,32,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,XL,SUSBYBGRMB_XL,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2023,XXL,SUSBYBGRMB_XXL,7,7,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,XS,SUSBYBGRMB_XS,4,5,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,S,SUSBYBGRMB_S,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,M,SUSBYBGRMB_M,10,10,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,L,SUSBYBGRMB_L,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,XL,SUSBYBGRMB_XL,6,6,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2024,XXL,SUSBYBGRMB_XXL,5,7,False,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,XS,SUSBYBGRMB_XS,5,5,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,S,SUSBYBGRMB_S,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,M,SUSBYBGRMB_M,11,11,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,L,SUSBYBGRMB_L,17,17,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,XL,SUSBYBGRMB_XL,4,4,True,45.0
SUSBYBGRMB,Olive sweatshirt,Amsterdam,2025,XXL,SUSBYBGRMB_XXL,9,11,False,45.0
SUSBYBGRMB,Olive sweatshirt,Brussels,2018,XS,SUSBYBGRMB_XS,3,3,True,45.0
SUSBYBGRMB,Olive sweatshirt,Brussels,2018,S,SUSBYBGRMB_S,8,16,False,45.0
SUSBYBGRMB,Olive sweatshirt,Brussels,2018,M,SUSBYBGRMB_M,12,12,True,45.0
SUSBYBGRMB,Olive sweatshirt,Brussels,2018,L,SUSBYBGRMB_L,22,37,False,45.0
